Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Date,CPS_Price,CPS_Stock,MW_Price,MW_Stock,Viettel_Price,Viettel_Stock,HoangHa_Price,HoangHa_Stock,DDV_Price,DDV_Stock
iPad A16 5G 256GB,Bạc,16690000,Yes,2025-12-01,13590000.0,Yes,34990000.0,Yes,9390000.0,Yes,,,,
iPad A16 WiFi 256GB,Vàng,12490000,Yes,2025-12-01,9490000.0,Yes,30990000.0,Yes,9390000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 256GB,Tím,18990000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,15790000.0,Yes,,,,
iPhone 16 Pro 1TB,Titan Đen,39890000,No,2025-12-01,23490000.0,Yes,25590000.0,Yes,25990000.0,Yes,,,,
iPad A16 WiFi 512GB,Hồng,17990000,Yes,2025-12-01,9490000.0,Yes,36490000.0,Yes,9390000.0,Yes,,,,
iPad A16 WiFi 512GB,Bạc,17990000,No,2025-12-01,9490000.0,Yes,36490000.0,Yes,9390000.0,Yes,,,,
iPad A16 5G 256GB,Xanh dương,16690000,Yes,2025-12-01,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21490000,Yes,2025-12-01,16190000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPad A16 5G 512GB,Xanh dương,22190000,No,2025-12-01,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 256GB,Xanh dương,18990000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,9390000.0,Yes,,,,
iPad A16 5G 512GB,Bạc,22190000,No,2025-12-01,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPad A16 WiFi 512GB,Xanh dương,17990000,No,2025-12-01,9490000.0,Yes,36490000.0,Yes,9390000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21890000,Yes,2025-12-01,16190000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 256GB,Xám không gian,18990000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,15790000.0,Yes,,,,
iPad A16 5G 512GB,Vàng,22190000,No,2025-12-01,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPad A16 WiFi 512GB,Vàng,17990000,No,2025-12-01,9490000.0,Yes,36490000.0,Yes,9390000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21890000,Yes,2025-12-01,16190000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 256GB,Ánh Sao,18990000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,9390000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 512GB,Xám không gian,24790000,No,2025-12-01,18790000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size S/M,11990000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size M/L,12090000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size S/M,12090000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size M/L,12090000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
iPad A16 5G 512GB,Hồng,22190000,No,2025-12-01,13590000.0,Yes,29990000.0,Yes,9390000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size S/M,11990000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size M/L,12090000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Size S/M,10790000,Yes,2025-12-01,10790000.0,Yes,10990000.0,Yes,11290000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size S/M,11790000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Size M/L,12090000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Size S/M,10790000,Yes,2025-12-01,10790000.0,Yes,10990000.0,Yes,11290000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21890000,Yes,2025-12-01,16190000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Size S/M,10790000,Yes,2025-12-01,10790000.0,Yes,10990000.0,Yes,11290000.0,Yes,,,,
Apple Watch Series 11 GPS 42mm Viền nhôm dây cao su,Size S/M,10790000,Yes,2025-12-01,10790000.0,Yes,10990000.0,Yes,11290000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 512GB,Tím,24790000,No,2025-12-01,18790000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Size S/M,14290000,Yes,2025-12-01,10790000.0,Yes,14290000.0,Yes,11290000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Size S/M,14290000,Yes,2025-12-01,10790000.0,Yes,14290000.0,Yes,11290000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size S/M,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Size S/M,14290000,Yes,2025-12-01,10790000.0,Yes,14290000.0,Yes,11290000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size M/L,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 42mm Viền nhôm dây cao su,Size S/M,14290000,Yes,2025-12-01,10790000.0,Yes,14290000.0,Yes,11290000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size S/M,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size M/L,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 10 GPS 46mm Viền nhôm Dây cao su cỡ S/M,Đen Bóng,10990000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size S/M,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size M/L,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size S/M,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Size M/L,15290000,Yes,2025-12-01,11990000.0,Yes,15190000.0,Yes,12190000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 256GB,Xanh dương,24590000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
Apple Watch Series 10 GPS 46mm Viền nhôm Dây cao su cỡ M/L,Đen Bóng,10990000,Yes,2025-12-01,11990000.0,Yes,12090000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 10 GPS 46mm Viền nhôm Dây cao su cỡ S/M,Bạc,10990000,Yes,2025-12-01,11990000.0,Yes,10990000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 10 GPS 46mm Viền nhôm Dây cao su cỡ M/L,Bạc,11290000,No,2025-12-01,11990000.0,Yes,10990000.0,Yes,12190000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 512GB,Xanh dương,24790000,No,2025-12-01,16190000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
Apple Watch Series 10 GPS 46mm Viền nhôm Dây cao su cỡ S/M,Vàng hồng,11290000,No,2025-12-01,11990000.0,Yes,11990000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 10 GPS + Cellular 46mm Viền nhôm Dây cao su cỡ S/M,Bạc,13690000,Yes,2025-12-01,11990000.0,Yes,12990000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 10 GPS + Cellular 42mm Viền nhôm Dây cao su cỡ S/M,Vàng Hồng,12790000,Yes,2025-12-01,10790000.0,Yes,0.0,No,11290000.0,Yes,,,,
Apple Watch Series 10 GPS + Cellular 46mm Viền nhôm Dây cao su cỡ S/M,Đen Bóng,13990000,No,2025-12-01,11990000.0,Yes,0.0,No,12190000.0,Yes,,,,
Apple Watch Series 10 GPS + Cellular 42mm Viền nhôm Dây cao su cỡ S/M,Bạc,12790000,No,2025-12-01,10790000.0,Yes,0.0,No,11290000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 512GB,Ánh Sao,24790000,No,2025-12-01,16190000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 256GB,Xám không gian,24590000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
Apple Watch Series 10 GPS + Cellular 46mm Viền nhôm Dây cao su cỡ S/M,Vàng hồng,13690000,No,2025-12-01,11990000.0,Yes,12990000.0,Yes,12190000.0,Yes,,,,
Apple Watch Series 10 GPS + Cellular 42mm Viền nhôm Dây cao su cỡ S/M,Đen Bóng,12790000,No,2025-12-01,10790000.0,Yes,0.0,No,11290000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 256GB,Tím,24590000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 1TB,Xám không gian,29990000,No,2025-12-01,16190000.0,Yes,30990000.0,Yes,15790000.0,Yes,,,,
Error getting name: https://fptshop.com.vn/smartwatch/apple-watch-se-3-gps-cellular-40mm-vien-nhom-day-cao-su,Ánh Sao,8290000,Yes,2025-12-01,,,,,,,,,,
Apple Watch SE 3 GPS + Cellular 44mm Viền nhôm dây cao su,Size S/M,8990000,No,2025-12-01,7290000.0,No,8990000.0,Yes,7690000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 1TB,Tím,29990000,No,2025-12-01,16190000.0,Yes,30990000.0,Yes,15790000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 256GB,Ánh Sao,24590000,Yes,2025-12-01,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 1TB,Xanh dương,29990000,No,2025-12-01,16190000.0,Yes,30990000.0,Yes,15790000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Ánh Sao,24590000,Yes,2025-12-01,16190000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 11 inch M3 2025 WiFi 1TB,Ánh Sao,29990000,No,2025-12-01,16190000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Xám không gian,24590000,Yes,2025-12-01,18790000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Tím,24590000,Yes,2025-12-01,16190000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Xanh dương,24590000,Yes,2025-12-01,16190000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Ánh Sao,24590000,Yes,2025-12-01,16190000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Xám không gian,24590000,Yes,2025-12-01,18790000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Tím,24590000,Yes,2025-12-01,16190000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPad Air 13 inch M3 2025 WiFi 512GB,Xanh dương,24590000,Yes,2025-12-01,16190000.0,Yes,36490000.0,Yes,20490000.0,Yes,,,,
iPhone 17 Pro Max 256GB,Bạc,37990000,Yes,2025-12-05,13590000.0,Yes,37990000.0,Yes,9390000.0,Yes,,,,
iPhone Air 256GB,Xanh Da Trời,30790000,Yes,2025-12-05,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPhone 17 256GB,Xanh Lam Khói,24990000,Yes,2025-12-05,13590000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 256GB,Bạc,34990000,Yes,2025-12-05,13590000.0,Yes,34990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 256GB,Cam Vũ Trụ,34790000,Yes,2025-12-05,13590000.0,Yes,34990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro Max 256GB,Xanh Đậm,37990000,Yes,2025-12-05,13590000.0,Yes,37990000.0,Yes,9390000.0,Yes,,,,
iPhone Air 256GB,Đen Không Gian,30990000,Yes,2025-12-05,18790000.0,Yes,30990000.0,Yes,15790000.0,Yes,,,,
iPhone 17 256GB,Xanh Lá Xô Thơm,24990000,Yes,2025-12-05,13590000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 256GB,Xanh Đậm,34990000,Yes,2025-12-05,13590000.0,Yes,34990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 512GB,Cam Vũ Trụ,40990000,Yes,2025-12-05,13590000.0,Yes,41490000.0,Yes,,,,,,
iPhone 17 Pro 512GB,Xanh Đậm,41490000,Yes,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro Max 256GB,Cam Vũ Trụ,37990000,Yes,2025-12-05,13590000.0,Yes,37990000.0,Yes,,,,,,
iPhone Air 256GB,Trắng Mây,30990000,Yes,2025-12-05,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPhone 17 256GB,Tím Oải Hương,24990000,Yes,2025-12-05,13590000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 512GB,Bạc,41490000,Yes,2025-12-05,13590000.0,Yes,41490000.0,Yes,9390000.0,Yes,,,,
iPhone 17 256GB,Đen,24990000,No,2025-12-05,19690000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 1TB,Cam Vũ Trụ,47590000,Yes,2025-12-05,,,47990000.0,Yes,,,,,,
iPhone 17 256GB,Trắng,24990000,No,2025-12-05,13590000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro 1TB,Bạc,47990000,Yes,2025-12-05,13590000.0,Yes,47990000.0,Yes,,,,,,
iPhone 17 512GB,Đen,24990000,No,2025-12-05,19690000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone Air 256GB,Vàng Nhạt,30990000,Yes,2025-12-05,18790000.0,Yes,30990000.0,Yes,20490000.0,Yes,,,,
iPhone 17 Pro 1TB,Xanh Đậm,47990000,Yes,2025-12-05,,,47990000.0,Yes,,,,,,
iPhone 17 512GB,Trắng,31490000,Yes,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 17 512GB,Xanh Lam Khói,31490000,No,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 15 128GB,Hồng,16990000,Yes,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro Max 512GB,Cam Vũ Trụ,44490000,Yes,2025-12-05,13590000.0,Yes,44490000.0,Yes,,,,,,
iPhone 17 512GB,Xanh Lá Xô Thơm,31490000,No,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 17 512GB,Tím Oải Hương,31490000,No,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 15 128GB,Xanh dương,17290000,Yes,2025-12-05,13590000.0,Yes,17290000.0,Yes,9390000.0,Yes,,,,
iPhone Air 512GB,Xanh Da Trời,35990000,No,2025-12-05,18790000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
iPhone Air 512GB,Vàng Nhạt,36490000,Yes,2025-12-05,18790000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
iPhone 14 128GB,Xanh dương,13690000,Yes,2025-12-05,13590000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone Air 512GB,Đen Không Gian,36490000,Yes,2025-12-05,16190000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
iPhone Air 512GB,Trắng Mây,36490000,No,2025-12-05,18790000.0,Yes,36490000.0,Yes,15790000.0,Yes,,,,
iPhone 17 Pro Max 512GB,Bạc,44490000,No,2025-12-05,13590000.0,Yes,41490000.0,Yes,,,,,,
iPhone 15 128GB,Đen,17290000,Yes,2025-12-05,19690000.0,Yes,17290000.0,Yes,9390000.0,Yes,,,,
iPhone Air 1TB,Vàng Nhạt,41490000,Yes,2025-12-05,16190000.0,Yes,41990000.0,Yes,15790000.0,Yes,,,,
iPhone 14 128GB,Trắng,13990000,Yes,2025-12-05,13590000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone Air 1TB,Xanh Da Trời,41490000,Yes,2025-12-05,16190000.0,Yes,41990000.0,Yes,15790000.0,Yes,,,,
iPhone 15 128GB,Vàng,17290000,Yes,2025-12-05,13590000.0,Yes,17290000.0,Yes,9390000.0,Yes,,,,
iPhone 15 128GB,Xanh lá,17290000,No,2025-12-05,13590000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone Air 1TB,Đen Không Gian,41490000,Yes,2025-12-05,16190000.0,Yes,41990000.0,Yes,15790000.0,Yes,,,,
iPhone 17 Pro Max 512GB,Xanh Đậm,44490000,Yes,2025-12-05,13590000.0,Yes,44490000.0,Yes,9390000.0,Yes,,,,
iPhone Air 1TB,Trắng Mây,41490000,Yes,2025-12-05,16190000.0,Yes,41990000.0,Yes,15790000.0,Yes,,,,
iPhone 16 Pro Max 256GB,Titan Sa Mạc,30490000,Yes,2025-12-05,13590000.0,Yes,30590000.0,Yes,20690000.0,Yes,,,,
iPhone 17 Pro Max 1TB,Cam Vũ Trụ,50990000,Yes,2025-12-05,,,50990000.0,Yes,,,,,,
iPhone 15 256GB,Xanh dương,20290000,Yes,2025-12-05,13590000.0,Yes,20590000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro Max 1TB,Xanh Đậm,50990000,No,2025-12-05,,,50990000.0,Yes,,,,,,
iPhone 17 Pro Max 1TB,Bạc,50990000,No,2025-12-05,13590000.0,Yes,47990000.0,Yes,,,,,,
iPhone 17 Pro Max 2TB,Cam Vũ Trụ,63990000,Yes,2025-12-05,,,63990000.0,Yes,,,,,,
iPhone 17 Pro Max 2TB,Xanh Đậm,63990000,Yes,2025-12-05,,,63990000.0,Yes,,,,,,
iPhone 14 128GB,Đen,13990000,Yes,2025-12-05,19690000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone 17 Pro Max 2TB,Bạc,63990000,No,2025-12-05,,,47990000.0,Yes,,,,,,
iPhone 15 256GB,Đen,20590000,Yes,2025-12-05,19690000.0,Yes,20590000.0,Yes,9390000.0,Yes,,,,
iPhone 16 128GB,Trắng,20990000,Yes,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 256GB,Titan Đen,30590000,Yes,2025-12-05,23490000.0,Yes,30590000.0,Yes,25990000.0,Yes,,,,
iPhone 14 128GB,Đỏ,0,No,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 14 128GB,Vàng,0,No,2025-12-05,13590000.0,Yes,17290000.0,Yes,9390000.0,Yes,,,,
iPhone 14 128GB,Tím,0,No,2025-12-05,13590000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 256GB,Đỏ,20590000,No,2025-12-05,13590000.0,Yes,20590000.0,Yes,9390000.0,Yes,,,,
iPhone 15 256GB,Hồng,20590000,Yes,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 15 256GB,Xanh lá,20590000,No,2025-12-05,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 256GB,Vàng,20590000,No,2025-12-05,13590000.0,Yes,20590000.0,Yes,9390000.0,Yes,,,,
iPhone 16 128GB,Xanh Mòng Két,21290000,Yes,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 14 256GB,Xanh dương,0,No,2025-12-05,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 256GB,Trắng,0,No,2025-12-05,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 256GB,Đen,20590000,No,2025-12-05,19690000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 256GB,Tím,0,No,2025-12-05,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 15 256GB,Vàng,20590000,No,2025-12-05,13590000.0,Yes,20590000.0,Yes,9390000.0,Yes,,,,
iPhone 15 512GB,Hồng,0,No,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 256GB,Titan Trắng,30590000,Yes,2025-12-05,13590000.0,Yes,30590000.0,Yes,20690000.0,Yes,,,,
iPhone 14 512GB,Xanh dương,0,No,2025-12-05,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 15 512GB,Xanh dương,0,No,2025-12-05,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 512GB,Trắng,0,No,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 15 512GB,Đen,0,No,2025-12-05,19690000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 512GB,Đen,0,No,2025-12-05,19690000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 512GB,Đỏ,0,No,2025-12-05,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 15 512GB,Vàng,28390000,No,2025-12-05,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 14 512GB,Vàng,0,No,2025-12-05,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 15 512GB,Xanh lá,0,No,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 14 512GB,Tím,0,No,2025-12-05,13590000.0,Yes,31490000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Plus 128GB,Hồng,24790000,Yes,2025-12-05,13590000.0,Yes,25090000.0,Yes,9390000.0,Yes,,,,
iPhone 16e 128GB,Trắng,14990000,Yes,2025-12-05,13590000.0,Yes,14990000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 256GB,Titan Tự nhiên,30590000,No,2025-12-05,13590000.0,Yes,30590000.0,Yes,20690000.0,Yes,,,,
iPhone 16 128GB,Hồng,21290000,Yes,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 16e 128GB,Đen,14990000,Yes,2025-12-05,19690000.0,Yes,14990000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 512GB,Titan Sa Mạc,40190000,No,2025-12-05,13590000.0,Yes,36990000.0,Yes,20690000.0,Yes,,,,
iPhone 16e 256GB,Đen,18990000,No,2025-12-05,13590000.0,Yes,20590000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Plus 128GB,Trắng,25090000,Yes,2025-12-05,13590000.0,Yes,25090000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 512GB,Titan Đen,40190000,No,2025-12-05,23490000.0,Yes,36990000.0,Yes,25990000.0,Yes,,,,
iPhone 16e 256GB,Trắng,18990000,No,2025-12-05,13590000.0,Yes,28590000.0,Yes,9390000.0,Yes,,,,
iPhone 16 128GB,Đen,21290000,Yes,2025-12-05,19690000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 512GB,Titan Trắng,40190000,No,2025-12-05,13590000.0,Yes,36990000.0,Yes,20690000.0,Yes,,,,
iPhone 16e 512GB,Trắng,23990000,No,2025-12-05,13590000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Plus 128GB,Đen,24990000,Yes,2025-12-05,13590000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 512GB,Titan Tự nhiên,40190000,No,2025-12-05,13590000.0,Yes,36990000.0,Yes,20690000.0,Yes,,,,
iPhone 16e 512GB,Đen,23990000,No,2025-12-05,19690000.0,Yes,23990000.0,Yes,9390000.0,Yes,,,,
iPhone 13 128GB,Đen,12190000,Yes,2025-12-05,19690000.0,Yes,12490000.0,Yes,9390000.0,Yes,,,,
iPhone 16 128GB,Xanh Lưu Ly,21290000,Yes,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 1TB,Titan Trắng,42990000,No,2025-12-05,23590000.0,Yes,39990000.0,Yes,20690000.0,Yes,,,,
iPhone 16 256GB,Xanh Lưu Ly,22990000,No,2025-12-05,13590000.0,Yes,28590000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Plus 128GB,Xanh Lưu Ly,24990000,Yes,2025-12-05,13590000.0,Yes,24990000.0,Yes,9390000.0,Yes,,,,
iPhone 13 128GB,Trắng,12490000,Yes,2025-12-05,13590000.0,Yes,12490000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 1TB,Titan Sa Mạc,42990000,No,2025-12-05,23590000.0,Yes,39990000.0,Yes,20690000.0,Yes,,,,
iPhone 16 256GB,Trắng,22990000,No,2025-12-05,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 13 128GB,Hồng,0,No,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 13 128GB,Đỏ,0,No,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
iPhone 13 128GB,Xanh lá,12590000,No,2025-12-05,13590000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone 16 Pro Max 1TB,Titan Đen,42990000,No,2025-12-05,23490000.0,Yes,39990000.0,Yes,25990000.0,Yes,,,,
iPhone 13 128GB,Xanh,0,No,2025-12-05,13590000.0,Yes,13990000.0,Yes,9390000.0,Yes,,,,
iPhone 13 256GB,Đen,0,No,2025-12-05,19690000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 13 256GB,Trắng,0,No,2025-12-05,13590000.0,Yes,16990000.0,Yes,9390000.0,Yes,,,,
iPhone 13 256GB,Hồng,0,No,2025-12-05,13590000.0,Yes,21290000.0,Yes,9390000.0,Yes,,,,
