Channel,Product Name,Color,2025-12-20-SAT,2025-12-23-TUE,Diff_2025-12-20-SAT_to_2025-12-23-TUE
Viettel,iPhone 16 Pro Max 1TB,Titan Đen,41490000,41490000,0
Viettel,iPhone 16 Pro Max 512GB,Titan Sa Mạc,35990000,35990000,0
Viettel,iPhone 16 Pro Max 512GB,Titan Tự Nhiên,35990000,35990000,0
Viettel,iPhone 16 Pro Max 512GB,Titan Đen,35990000,35990000,0
Viettel,iPhone 16e 128GB,Trắng,12490000,12490000,0
Viettel,iPhone 16e 128GB,Đen,12490000,12490000,0
Viettel,iPhone 16e 256GB,Trắng,15490000,15490000,0
Viettel,iPhone 16e 256GB,Đen,15490000,15490000,0
Viettel,iPhone 17 256GB,Trắng,24990000,24990000,0
Viettel,iPhone 17 256GB,Tím Oải Hương,24990000,24990000,0
Viettel,iPhone 17 256GB,Xanh Lam Khói,24990000,24990000,0
Viettel,iPhone 17 256GB,Xanh Lá Xô Thơm,24990000,24990000,0
Viettel,iPhone 17 256GB,Đen,24990000,24990000,0
Viettel,iPhone 17 512GB,Trắng,30490000,30490000,0
Viettel,iPhone 17 512GB,Tím Oải Hương,30490000,30490000,0
Viettel,iPhone 17 512GB,Xanh Lam Khói,30490000,30490000,0
Viettel,iPhone 17 512GB,Xanh Lá Xô Thơm,30490000,30490000,0
Viettel,iPhone 17 512GB,Đen,30490000,30490000,0
Viettel,iPhone 17 Pro 1TB,Bạc,46490000,46490000,0
Viettel,iPhone 17 Pro 1TB,Cam Vũ Trụ,46490000,46490000,0
Viettel,iPhone 17 Pro 1TB,Xanh Đậm,46490000,46490000,0
Viettel,iPhone 17 Pro 256GB,Bạc,33990000,33990000,0
Viettel,iPhone 17 Pro 256GB,Cam Vũ Trụ,33990000,33990000,0
Viettel,iPhone 17 Pro 256GB,Xanh Đậm,33990000,33990000,0
Viettel,iPhone 17 Pro 512GB,Cam Vũ Trụ,40190000,40190000,0
Viettel,iPhone 17 Pro 512GB,Xanh Đậm,40190000,40190000,0
Viettel,iPhone 17 Pro Max 1TB,Bạc,50990000,50990000,0
Viettel,iPhone 17 Pro Max 1TB,Cam Vũ Trụ,50990000,49490000,-1500000
Viettel,iPhone 17 Pro Max 1TB,Xanh Đậm,50990000,49490000,-1500000
Viettel,iPhone 17 Pro Max 256GB,Bạc,37690000,37690000,0
Viettel,iPhone 17 Pro Max 256GB,Cam Vũ Trụ,37190000,37190000,0
Viettel,iPhone 17 Pro Max 256GB,Xanh Đậm,37190000,37190000,0
Viettel,iPhone 17 Pro Max 2TB,Bạc,63990000,63990000,0
Viettel,iPhone 17 Pro Max 2TB,Cam Vũ Trụ,62990000,62990000,0
Viettel,iPhone 17 Pro Max 2TB,Xanh Đậm,62990000,62990000,0
Viettel,iPhone 17 Pro Max 512GB,Bạc,43990000,43990000,0
Viettel,iPhone 17 Pro Max 512GB,Cam Vũ Trụ,42990000,42990000,0
Viettel,iPhone 17 Pro Max 512GB,Xanh Đậm,42990000,42990000,0
Viettel,iPhone Air 1TB,Trắng Mây,41790000,41790000,0
Viettel,iPhone Air 1TB,Vàng Nhạt,41790000,41790000,0
Viettel,iPhone Air 1TB,Xanh Da Trời,41790000,41790000,0
Viettel,iPhone Air 1TB,Đen Không Gian,41790000,41790000,0
Viettel,iPhone Air 256GB,Trắng Mây,29990000,29990000,0
Viettel,iPhone Air 256GB,Vàng Nhạt,29990000,29990000,0
Viettel,iPhone Air 256GB,Xanh Da Trời,29990000,29990000,0
Viettel,iPhone Air 256GB,Đen Không Gian,29990000,29990000,0
Viettel,iPhone Air 512GB,Trắng Mây,35790000,35790000,0
Viettel,iPhone Air 512GB,Vàng Nhạt,35790000,35790000,0
Viettel,iPhone Air 512GB,Xanh Da Trời,35790000,35790000,0
Viettel,iPhone Air 512GB,Đen Không Gian,35790000,35790000,0
Viettel,iPhone 13 256GB,BLUE,18490000,18490000,0
Viettel,iPhone 13 256GB,MIDNIGHT,18490000,18490000,0
Viettel,iPhone 13 256GB,RED,18490000,18490000,0
Viettel,iPhone 14 512GB,BLUE,24990000,24990000,0
Viettel,iPhone 14 512GB,PURPLE,24990000,24990000,0
Viettel,iPhone 15 512GB,Hồng,27990000,27990000,0
Viettel,iPhone 15 512GB,Vàng,27990000,27990000,0
Viettel,iPhone 15 512GB,Xanh Dương,27990000,27990000,0
Viettel,iPhone 15 512GB,Xanh Lá,27990000,27990000,0
Viettel,iPhone 15 512GB,Đen,27990000,27990000,0
Viettel,iPhone 16 Pro Max 256GB,Titan Sa Mạc,30490000,30490000,0
Viettel,iPhone 16 Pro Max 256GB,Titan Trắng,30490000,,
Viettel,iPhone 16 Pro Max 256GB,Titan Đen,30490000,30490000,0
Viettel,Apple Watch SE 2 Cellular 40mm Sport Band S/M,Bạc,5190000,5190000,0
Viettel,Apple Watch SE 2 Cellular 40mm Sport Band S/M,Xanh Đen,5190000,5190000,0
Viettel,Apple Watch SE 2 Cellular 40mm Sport Band S/M,Ánh Sao,5190000,5190000,0
Viettel,Apple Watch SE 2 Cellular 40mm Sport Loop,Bạc,5290000,5290000,0
Viettel,Apple Watch SE 2 Cellular 40mm Sport Loop,Xanh Đen,5290000,5290000,0
Viettel,Apple Watch SE 2 Cellular 40mm Sport Loop,Ánh Sao,5290000,5290000,0
Viettel,Apple Watch SE 2 Cellular 44mm Sport Band S/M,Bạc,5990000,5990000,0
Viettel,Apple Watch SE 2 Cellular 44mm Sport Band S/M,Xanh Đen,5990000,5990000,0
Viettel,Apple Watch SE 2 Cellular 44mm Sport Band S/M,Ánh Sao,5990000,5990000,0
Viettel,Apple Watch SE 2 Cellular 44mm Sport Loop,Bạc,5790000,5790000,0
Viettel,Apple Watch SE 2 Cellular 44mm Sport Loop,Xanh Đen,5790000,5790000,0
Viettel,Apple Watch SE 2 Cellular 44mm Sport Loop,Ánh Sao,5790000,5790000,0
Viettel,Apple Watch SE 2 GPS 40mm Sport Band S/M,Bạc,4690000,4690000,0
Viettel,Apple Watch SE 2 GPS 40mm Sport Band S/M,Xanh Đen,4690000,4690000,0
Viettel,Apple Watch SE 2 GPS 40mm Sport Band S/M,Ánh Sao,4690000,4690000,0
Viettel,Apple Watch SE 2 GPS 40mm Sport Loop,Bạc,4290000,4290000,0
Viettel,Apple Watch SE 2 GPS 40mm Sport Loop,Xanh Đen,4290000,4290000,0
Viettel,Apple Watch SE 2 GPS 40mm Sport Loop,Ánh Sao,4290000,4290000,0
Viettel,Apple Watch SE 2 GPS 44mm Sport Band S/M,Bạc,4890000,4890000,0
Viettel,Apple Watch SE 2 GPS 44mm Sport Band S/M,Xanh Đen,4890000,4890000,0
Viettel,Apple Watch SE 2 GPS 44mm Sport Band S/M,Ánh Sao,4890000,4890000,0
Viettel,Apple Watch SE 2 GPS 44mm Sport Loop,Bạc,4890000,4890000,0
Viettel,Apple Watch SE 2 GPS 44mm Sport Loop,Xanh Đen,4890000,4890000,0
Viettel,Apple Watch SE 2 GPS 44mm Sport Loop,Ánh Sao,4890000,4890000,0
Viettel,Apple Watch SE 3 Viền Nhôm Cellular 44mm Dây cao su M/L,Ánh Sao,8490000,8490000,0
Viettel,Apple Watch SE 3 Viền Nhôm Cellular 44mm Dây cao su M/L,Đêm Xanh Thẳm,8490000,8490000,0
Viettel,Apple Watch SE 3 Viền Nhôm GPS 40mm Dây cao su S/M,Ánh Sao,6390000,6390000,0
Viettel,Apple Watch SE 3 Viền Nhôm GPS 40mm Dây cao su S/M,Đêm Xanh Thẳm,6390000,6390000,0
Viettel,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su M/L,Ánh Sao,,6990000,
Viettel,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su M/L,Đêm Xanh Thẳm,,6990000,
Viettel,Apple Watch SE 3 Viền Nhôm Cellular 40mm Dây cao su S/M,Ánh Sao,7990000,7990000,0
Viettel,Apple Watch SE 3 Viền Nhôm Cellular 40mm Dây cao su S/M,Đêm Xanh Thẳm,7990000,7990000,0
Viettel,Apple Watch SE 3 Viền Nhôm Cellular 44mm Dây cao su S/M,Ánh Sao,8490000,8490000,0
Viettel,Apple Watch SE 3 Viền Nhôm Cellular 44mm Dây cao su S/M,Đêm Xanh Thẳm,8490000,8490000,0
Viettel,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su M/L,Ánh Sao,6990000,,
Viettel,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su M/L,Đêm Xanh Thẳm,6990000,,
Viettel,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su S/M,Ánh Sao,6990000,6990000,0
Viettel,Apple Watch SE 3 Viền Nhôm GPS 44mm Dây cao su S/M,Đêm Xanh Thẳm,6990000,6990000,0
Viettel,Apple Watch Series 10 GPS 42mm Dây Cao Su S/M,Bạc,8690000,8690000,0
Viettel,Apple Watch Series 10 GPS 42mm Dây Cao Su S/M,Vàng Hồng,8690000,8690000,0
Viettel,Apple Watch Series 10 GPS 42mm Dây Cao Su S/M,Đen Bóng,8690000,8690000,0
Viettel,Apple Watch Series 10 GPS 42mm Dây Vải,Bạc,8690000,8690000,0
Viettel,Apple Watch Series 10 GPS 42mm Dây Vải,Vàng Hồng,8690000,8690000,0
Viettel,Apple Watch Series 10 GPS 42mm Dây Vải,Đen Bóng,8690000,8690000,0
Viettel,Apple Watch Series 10 GPS 46mm Dây Cao Su S/M,Bạc,9490000,9490000,0
Viettel,Apple Watch Series 10 GPS 46mm Dây Cao Su S/M,Vàng Hồng,9490000,9490000,0
Viettel,Apple Watch Series 10 GPS 46mm Dây Cao Su S/M,Đen Bóng,9490000,9490000,0
Viettel,Apple Watch Series 10 GPS 46mm Dây Vải,Bạc,9490000,9490000,0
Viettel,Apple Watch Series 10 GPS 46mm Dây Vải,Vàng Hồng,9490000,9490000,0
Viettel,Apple Watch Series 10 GPS 46mm Dây Vải,Đen Bóng,9490000,9490000,0
Viettel,Apple Watch Series 10 Viền Titan Cellular 42mm Dây Cao Su S/M,Tự Nhiên,15390000,15390000,0
Viettel,Apple Watch Series 10 Viền Titan Cellular 42mm Dây Cao Su S/M,Vàng,15390000,15390000,0
Viettel,Apple Watch Series 10 Viền Titan Cellular 42mm Dây Cao Su S/M,Xám Đá Phiến,15390000,15390000,0
Viettel,Apple Watch Series 10 Viền Titan Cellular 46mm Dây Cao Su S/M,Tự Nhiên,16690000,16690000,0
Viettel,Apple Watch Series 10 Viền Titan Cellular 46mm Dây Cao Su S/M,Vàng,16690000,16690000,0
Viettel,Apple Watch Series 10 Viền Titan Cellular 46mm Dây Cao Su S/M,Xám Đá Phiến,16690000,16690000,0
Viettel,Apple Watch Series 10 Viền Titan Dây Milanese Loop Cellular 42mm,Tự Nhiên,16690000,16690000,0
Viettel,Apple Watch Series 10 Viền Titan Dây Milanese Loop Cellular 42mm,Vàng,16690000,16690000,0
Viettel,Apple Watch Series 10 Viền Titan Dây Milanese Loop Cellular 42mm,Xám Đá Phiến,16690000,16690000,0
Viettel,Apple Watch Series 10 Viền Titan Dây Milanese Loop Cellular 46mm,Tự Nhiên,17690000,17690000,0
Viettel,Apple Watch Series 10 Viền Titan Dây Milanese Loop Cellular 46mm,Vàng,17690000,17690000,0
Viettel,Apple Watch Series 10 Viền Titan Dây Milanese Loop Cellular 46mm,Xám Đá Phiến,17690000,17690000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 42mm Dây Vải,Vàng Hồng,10190000,10190000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 42mm Dây Vải,Đen Bóng,10190000,10190000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 46mm Dây Cao Su S/M,Bạc,10990000,10990000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 46mm Dây Cao Su S/M,Vàng Hồng,10990000,10990000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 46mm Dây Cao Su S/M,Đen Bóng,10990000,10990000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 46mm Dây Vải,Bạc,10990000,10990000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 46mm Dây Vải,Vàng Hồng,10990000,10990000,0
Viettel,Apple Watch Series 10 Viền nhôm Cellular 46mm Dây Vải,Đen Bóng,10990000,10990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 42mm Dây cao su M/L - ViettelStore.vn,Unknown,0,0,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 42mm Dây cao su S/M,Bạc,11990000,11990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 42mm Dây cao su S/M,Vàng Hồng,11990000,11990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 42mm Dây cao su S/M,Xám Không Gian,11990000,11990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 42mm Dây cao su S/M,Đen Bóng,11990000,11990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su M/L,Bạc,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su M/L,Vàng Hồng,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su M/L,Xám Không Gian,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su M/L,Đen Bóng,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su S/M,Bạc,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su S/M,Vàng Hồng,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su S/M,Xám Không Gian,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm Cellular 46mm Dây cao su S/M,Đen Bóng,12990000,12990000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 42mm Dây cao su S/M,Bạc,8990000,8990000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 42mm Dây cao su S/M,Vàng Hồng,8990000,8990000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 42mm Dây cao su S/M,Xám Không Gian,8990000,8990000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 42mm Dây cao su S/M,Đen Bóng,8990000,8990000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 46mm Dây cao su M/L,Bạc,9690000,9690000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 46mm Dây cao su M/L,Vàng Hồng,9690000,9690000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 46mm Dây cao su M/L,Xám Không Gian,9690000,9690000,0
Viettel,Apple Watch Series 11 Viền Nhôm GPS 46mm Dây cao su M/L,Đen Bóng,9690000,9690000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 42mm Dây Milanese,Tự Nhiên,19490000,19490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 42mm Dây Milanese,Vàng,19490000,19490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 42mm Dây Milanese,Xám Đá Phiến,19490000,19490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 46mm Dây Milanese M/L,Tự Nhiên,20990000,20990000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 46mm Dây Milanese M/L,Vàng,20990000,20990000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 46mm Dây Milanese M/L,Xám Đá Phiến,20990000,20990000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 46mm Dây cao su M/L,Tự Nhiên,19490000,19490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 46mm Dây cao su M/L,Vàng,19490000,19490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 46mm Dây cao su M/L,Xám Đá Phiến,19490000,19490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 42mm Dây cao su S/M,Tự Nhiên,18490000,18490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 42mm Dây cao su S/M,Vàng,18490000,18490000,0
Viettel,Apple Watch Series 11 Viền Titan Cellular 42mm Dây cao su S/M,Xám Đá Phiến,18490000,18490000,0
Viettel,Apple Watch Ultra 2 Cellular 49mm Alpine Loop S,Nâu Da Nhạt,15990000,15990000,0
Viettel,Apple Watch Ultra 2 Cellular 49mm Alpine Loop S,Xanh Lá Sẫm,15990000,15990000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine S/M,Tự Nhiên,,23490000,
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine S/M,Đen,,23490000,
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine S/M - ViettelStore.vn,Unknown,23490000,,
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Milanese M/L,Tự Nhiên,25990000,25990000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Milanese M/L,Đen,25990000,25990000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Milanese S/M,Tự Nhiên,25990000,25990000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Milanese S/M,Đen,25990000,25990000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Ocean,Tự Nhiên,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Ocean,Đen,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine M/L,Tự Nhiên,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine M/L,Đen,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Trail M/L,Tự Nhiên,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Trail M/L,Đen,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Trail S/M,Tự Nhiên,23490000,23490000,0
Viettel,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Trail S/M,Đen,23490000,23490000,0
Viettel,Chương trình trợ giá iPhone 16e khi mua kèm gói cước 5G Viettel,Unknown,0,0,0
Viettel,Tai nghe AirPods 4,WHITE,2990000,2990000,0
Viettel,Tai nghe AirPods 4 Khử ồn chủ động,WHITE,4390000,4390000,0
Viettel,Tai nghe AirPods Pro 3 USB-C,WHITE,6490000,6490000,0
Viettel,Tai nghe AirPods Pro Gen 2 (USB-C),WHITE,4290000,4290000,0
Viettel,iPad (A16) 11 inch WIFI 128GB,BLUE,8690000,8690000,0
Viettel,iPad (A16) 11 inch WIFI 128GB,PINK,8690000,8690000,0
Viettel,iPad (A16) 11 inch WIFI 128GB,SILVER,8690000,8690000,0
Viettel,iPad (A16) 11 inch WIFI 128GB,YELLOW,8690000,8690000,0
Viettel,iPad (A16) 11 inch WIFI 256GB,BLUE,11190000,11190000,0
Viettel,iPad (A16) 11 inch WIFI 256GB,PINK,11190000,11190000,0
Viettel,iPad (A16) 11 inch WIFI 256GB,SILVER,11190000,11190000,0
Viettel,iPad (A16) 11 inch WIFI 256GB,YELLOW,11190000,11190000,0
Viettel,iPad (A16) 11 inch WIFI 512GB,BLUE,15990000,15990000,0
Viettel,iPad (A16) 11 inch WIFI 512GB,SILVER,15990000,15990000,0
Viettel,iPad (A16) 11 inch WIFI 5G 128GB,BLUE,,12790000,
Viettel,iPad (A16) 11 inch WIFI 5G 128GB,PINK,,12790000,
Viettel,iPad (A16) 11 inch WIFI 5G 128GB,SILVER,,12790000,
Viettel,iPad (A16) 11 inch WIFI 5G 128GB,YELLOW,,12790000,
Viettel,iPad (A16) 11 inch WIFI 5G 128GB - ViettelStore.vn,Unknown,12790000,,
Viettel,iPad (A16) 11 inch WIFI 5G 256GB,BLUE,14990000,,
Viettel,iPad (A16) 11 inch WIFI 5G 256GB,SILVER,14990000,,
Viettel,iPad (A16) 11 inch WIFI 5G 256GB,Unknown,,14990000,
Viettel,iPad (A16) 11 inch WIFI 5G 512GB,BLUE,,19490000,
Viettel,iPad (A16) 11 inch WIFI 5G 512GB,SILVER,,19490000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 1TB,BLUE,,19990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 1TB,PURPLE,,19990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 1TB,SPACE GREY,,19990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 1TB,STARLIGHT,,19990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 1TB,Unknown,19990000,,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 512GB,BLUE,,16990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 512GB,PURPLE,,16990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 512GB,SPACE GREY,,16990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 512GB,STARLIGHT,,16990000,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 512GB,Unknown,16990000,,
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 128GB,BLUE,13990000,13990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 128GB,PURPLE,13990000,13990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 128GB,SPACE GREY,13990000,13990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 128GB,STARLIGHT,13990000,13990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 1TB,BLUE,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 1TB,PURPLE,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 1TB,SPACE GREY,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 1TB,STARLIGHT,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,BLUE,19990000,19990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,PURPLE,19990000,19990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,SPACE GREY,19990000,19990000,0
Viettel,iPad Air (Gen 6) M2 11 inch WIFI 5G 512GB,STARLIGHT,19990000,19990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 1TB,BLUE,23990000,23990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 1TB,PURPLE,23990000,23990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 1TB,SPACE GREY,23990000,23990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 1TB,STARLIGHT,23990000,23990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,BLUE,17990000,17990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,PURPLE,17990000,17990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,SPACE GREY,17990000,17990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,STARLIGHT,17990000,17990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,BLUE,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,PURPLE,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,SPACE GREY,22990000,22990000,0
Viettel,iPad Air (Gen 6) M2 13 inch WIFI 5G 512GB,STARLIGHT,22990000,22990000,0
Viettel,iPad Air (M3) 11 inch WIFI 128GB,BLUE,13190000,13190000,0
Viettel,iPad Air (M3) 11 inch WIFI 128GB,PURPLE,,13190000,
Viettel,iPad Air (M3) 11 inch WIFI 128GB,STARLIGHT,,13190000,
Viettel,iPad Air (M3) 11 inch WIFI 128GB,Space Grey,,13190000,
Viettel,iPad Air (M3) 11 inch WIFI 1TB,BLUE,,25390000,
Viettel,iPad Air (M3) 11 inch WIFI 1TB,Space Grey,,25390000,
Viettel,iPad Air (M3) 11 inch WIFI 1TB,Unknown,25390000,,
Viettel,iPad Air (M3) 11 inch WIFI 256GB,BLUE,16990000,16990000,0
Viettel,iPad Air (M3) 11 inch WIFI 256GB,PURPLE,16990000,16990000,0
Viettel,iPad Air (M3) 11 inch WIFI 256GB,STARLIGHT,16990000,16990000,0
Viettel,iPad Air (M3) 11 inch WIFI 256GB,Space Grey,16990000,16990000,0
Viettel,iPad Air (M3) 11 inch WIFI 512GB,BLUE,,20990000,
Viettel,iPad Air (M3) 11 inch WIFI 512GB,PURPLE,,20990000,
Viettel,iPad Air (M3) 11 inch WIFI 512GB,STARLIGHT,,20990000,
Viettel,iPad Air (M3) 11 inch WIFI 512GB,Space Grey,,20990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 128GB,BLUE,,16990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 128GB,PURPLE,,16990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 128GB,STARLIGHT,,16990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 128GB,Space Grey,,16990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 1TB,PURPLE,,28990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 1TB,STARLIGHT,,28990000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 256GB,BLUE,,21790000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 256GB,PURPLE,,21790000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 256GB,STARLIGHT,,21790000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 256GB,Space Grey,,21790000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 512GB,BLUE,24490000,24490000,0
Viettel,iPad Air (M3) 11 inch WIFI 5G 512GB,PURPLE,,24490000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 512GB,STARLIGHT,,24490000,
Viettel,iPad Air (M3) 11 inch WIFI 5G 512GB,Space Grey,,24490000,
Viettel,iPad Air (M3) 13 inch WIFI 128GB,BLUE,20490000,20490000,0
Viettel,iPad Air (M3) 13 inch WIFI 128GB,PURPLE,,20490000,
Viettel,iPad Air (M3) 13 inch WIFI 128GB,STARLIGHT,,20490000,
Viettel,iPad Air (M3) 13 inch WIFI 128GB,Space Grey,,20490000,
Viettel,iPad Air (M3) 13 inch WIFI 256GB,BLUE,22990000,22990000,0
Viettel,iPad Air (M3) 13 inch WIFI 256GB,PURPLE,,22990000,
Viettel,iPad Air (M3) 13 inch WIFI 256GB,STARLIGHT,,22990000,
Viettel,iPad Air (M3) 13 inch WIFI 256GB,Space Grey,,22990000,
Viettel,iPad Air (M3) 13 inch WIFI 512GB,BLUE,28490000,28490000,0
Viettel,iPad Air (M3) 13 inch WIFI 512GB,PURPLE,,28490000,
Viettel,iPad Air (M3) 13 inch WIFI 5G 128GB,BLUE,24490000,24490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 128GB,PURPLE,24490000,24490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 128GB,STARLIGHT,24490000,24490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 128GB,Space Grey,24490000,24490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 256GB,BLUE,28490000,28490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 256GB,STARLIGHT,28490000,28490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 256GB,Space Grey,28490000,28490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 512GB,PURPLE,31490000,31490000,0
Viettel,iPad Air (M3) 13 inch WIFI 5G 512GB,Space Grey,31490000,31490000,0
Viettel,iPad Mini 7 WIFI 128GB,BLUE,11490000,11490000,0
